month,portfolio_return,portfolio_return_decimal,cum_portfolio
1994-01-31,16.980800000000002,0.16980800000000001,1.169808
1994-02-28,-36.893950000000004,-0.36893950000000003,0.738219621384
1994-03-31,-6.443933333333334,-0.06443933333333333,0.6906492411284293
1994-05-31,-0.2895548387096774,-0.0028955483870967743,0.6886494328322302
1994-06-30,2.171164285714287,0.02171164285714287,0.7036011433716576
1994-08-31,-0.008822222222221843,-8.822222222221843e-05,0.7035390701152312
1994-09-30,-4.430607142857143,-0.04430607142857143,0.672368017821915
1994-10-31,-2.866799999999999,-0.028667999999999992,0.6530925714869963
1994-11-30,-1.485824242424242,-0.01485824242424242,0.6433887637343706
1995-01-31,-0.3595803571428571,-0.003595803571428571,0.6410752641199176
1995-02-28,-6.688666666666666,-0.06688666666666666,0.5981958766204833
1995-03-31,-3.7650749999999995,-0.03765075,0.5756733532188147
1995-05-31,-2.317961024033438,-0.023179610240334377,0.5623294692654563
1995-06-30,0.5524000000000013,0.005524000000000013,0.5654357772536788
1995-07-31,6.943502339181288,0.06943502339181289,0.6046968236738558
1995-08-31,-3.1654136363636365,-0.03165413636363636,0.5855556679586258
1995-10-31,5.483974999999999,0.05483974999999999,0.6176673944005598
1995-11-30,-0.9765902439024385,-0.009765902439024386,0.6116353148870776
1996-01-31,-0.5902666666666665,-0.005902666666666665,0.6080250355017375
1996-02-29,-0.8926253676470586,-0.008926253676470586,0.602597649793204
1996-04-30,1.3020500000000008,0.013020500000000008,0.6104437724923364
1996-05-31,-6.105488235294118,-0.06105488235294118,0.5731731997797311
1996-07-31,-14.566875000000001,-0.14566875,0.4896797762343174
1996-09-30,3.40624,0.0340624,0.5063594446443213
1996-10-31,11.139553846153847,0.11139553846153846,0.5627656276355609
1996-12-31,-0.806716666666667,-0.00806716666666667,0.5582257035231536
1997-01-31,8.751399999999999,0.08751399999999998,0.6070782677412789
1997-02-28,1.2609269230769247,0.012609269230769247,0.6147330810633778
1997-03-31,13.00793333333333,0.1300793333333333,0.6946971504260478
1997-04-30,8.91647,0.0891647,0.7566396134346413
1997-06-30,-3.565416666666666,-0.03565416666666666,0.7296622585506404
1997-07-31,-0.492155555555556,-0.00492155555555556,0.7260711852083913
1997-09-30,38.747033333333334,0.38747033333333336,1.007402229364815
1997-10-31,2.2490066666666673,0.022490066666666673,1.0300587726633785
1997-12-31,3.9870333333333345,0.03987033333333335,1.0711275592823917
1998-03-31,-1.6793125,-0.016793125,1.0531399802884176
1998-04-30,-3.8098999999999994,-0.038098999999999994,1.013016400179409
1998-06-30,1.5833642857142838,0.015833642857142838,1.0290561400682783
1998-07-31,8.5224,0.085224,1.1167564205494571
1998-08-31,8.002230769230769,0.08002230769230768,1.206121846452026
1998-09-30,3.1147600000000013,0.03114760000000001,1.243689647276575
1998-11-30,-0.21041000000000132,-0.0021041000000000133,1.2410727998897404
1998-12-31,31.087950000000006,0.3108795000000001,1.6268968913830628
1999-03-31,2.831618181818182,0.02831618181818182,1.6729643995589005
