month,portfolio_return,portfolio_return_decimal,cum_portfolio
1994-05-31,-0.2895548387096774,-0.0028955483870967743,0.9971044516129032
1994-08-31,-0.008822222222221843,-8.822222222221843e-05,0.9970164848423941
1994-11-30,-1.485824242424242,-0.01485824242424242,0.9822025722096399
1995-05-31,-2.317961024033438,-0.023179610240334377,0.9594354994087666
1995-06-30,0.5524000000000013,0.005524000000000013,0.9647354211075007
1995-08-31,-3.1654136363636365,-0.03165413636363636,0.9341975545329337
1995-11-30,-0.9765902439024385,-0.009765902439024386,0.9250742723565899
1996-04-30,1.3020500000000008,0.013020500000000008,0.937119201919809
1997-02-28,1.2609269230769247,0.012609269230769247,0.9489355902381396
1998-03-31,-1.6793125,-0.016793125,0.9329999962543217
1999-08-31,-3.1184095238095217,-0.03118409523809522,0.9039052355139845
2000-02-29,-2.7524265873015885,-0.027524265873015884,0.8790259074876865
2000-03-31,0.4284125000000003,0.004284125000000003,0.8827917643536023
2000-08-31,0.4286454545454559,0.0042864545454545586,0.8865758111246057
2001-02-28,-5.491227272727274,-0.05491227272727274,0.8378919183907283
2001-08-31,-5.88650909090909,-0.0588650909090909,0.7885693344426655
2002-05-31,-5.257735612535612,-0.05257735612535612,0.7471084437161385
2003-02-28,3.493523809523809,0.03493523809523809,0.7732088550803246
2003-03-31,2.562267741935484,0.02562267741935484,0.7930205361518364
2004-03-31,-1.5641173913043482,-0.015641173913043482,0.7806167640292705
2004-11-30,-4.956682758620692,-0.049566827586206924,0.7419240674757289
2005-02-28,8.948880769230769,0.08948880769230769,0.8083179676723592
2005-03-31,1.307408823529411,0.01307408823529411,0.8188859881038814
2005-05-31,4.245375,0.04245375,0.8536507691213465
2005-08-31,-2.842459090909091,-0.028424590909090913,0.8293860952298414
2005-11-30,-5.79956875,-0.0579956875,0.7812852784340464
2006-02-28,-2.046323529411765,-0.020463235294117654,0.7652976539496202
2006-03-31,6.1702782608695665,0.06170278260869567,0.8125186487222186
2006-08-31,1.9789984848484847,0.01978998484848485,0.8285983804695426
2006-11-30,4.323213333333333,0.04323213333333333,0.864420456133786
2007-02-28,1.6311833333333328,0.016311833333333327,0.8785207385441645
2008-02-29,0.2769777777777782,0.002769777777777782,0.880954045763101
2008-03-31,5.1309,0.051308999999999994,0.92615491689716
2009-08-31,7.79417857142857,0.0779417857142857,0.9983410849681905
2009-11-30,-5.0530965517241375,-0.05053096551724137,0.9478939460292176
2010-03-31,2.250543243243243,0.02250543243243243,0.96922670918469
2010-08-31,-3.141478991596638,-0.03141478991596638,0.9387786557347095
2010-11-30,1.8073059659090909,0.01807305965909091,0.9557452583864842
2011-02-28,-0.7389416666666669,-0.007389416666666669,0.9486828584450754
2011-03-31,-1.71182972972973,-0.0171182972972973,0.9324430232333628
2011-05-31,-3.964382881773399,-0.03964382881773399,0.895477411638009
2011-08-31,7.897754033613445,0.07897754033613445,0.966200015035747
2011-11-30,-1.7936119047619041,-0.01793611904761904,0.9488701365422546
2012-02-29,2.6136360837438426,0.026136360837438425,0.9736701488187925
2012-05-31,0.32159999999999855,0.0032159999999999854,0.9768014720173936
2012-08-31,-6.361964333333333,-0.06361964333333332,0.9146577107601721
2013-04-30,-1.2931805555555556,-0.012931805555555556,0.9028295350947321
2013-07-31,11.995453571428573,0.11995453571428573,1.0111280328061651
2014-02-28,-6.058022222222219,-0.06058022222222219,0.9498736718836494
2014-03-31,2.7053837209302323,0.027053837209302323,0.9755713995721919
2014-09-30,-0.6040148148148132,-0.006040148148148132,0.9696788037896796
2015-04-30,-0.5171095238095238,-0.005171095238095238,0.964664502344921
2015-08-31,-1.0724184615384615,-0.010724184615384616,0.954319262129866
2015-11-30,0.3629696428571425,0.003629696428571425,0.9577831513473356
2016-02-29,-9.545245000000001,-0.09545245000000001,0.8663604029825116
2016-03-31,-1.5714641025641027,-0.01571464102564103,0.8527458602508118
2016-08-31,4.153061445783132,0.04153061445783132,0.8881609198034
2016-11-30,1.7495688073394522,0.017495688073394522,0.9036999062152594
2017-02-28,2.7894045454545457,0.027894045454545456,0.9289077524764964
2017-03-31,-4.29074358974359,-0.0429074358974359,0.8890507026324798
2017-07-31,9.330645833333334,0.09330645833333334,0.972004874973878
2017-08-31,0.3880172579553147,0.003880172579553147,0.9757764216369437
2017-11-30,1.552645,0.01552645,0.9909267654586686
2018-04-30,1.111595983935743,0.01111595983935743,1.0019418675872516
2018-05-31,-1.8006951219512208,-0.018006951219512207,0.983899949252821
2018-08-31,1.1666862500000001,0.011666862500000002,0.9953789746745106
2018-11-30,-0.3004548387096771,-0.003004548387096771,0.9923883103816024
2018-12-31,0.7502423076923055,0.007502423076923055,0.9998336273426779
2019-01-31,2.050188461538463,0.02050188461538463,1.020332101005039
2019-02-28,-0.10500555555555557,-0.0010500555555555558,1.019260695613867
2019-04-30,-3.929964285714286,-0.03929964285714286,0.9792041142979191
2019-05-31,2.265389382439192,0.02265389382439192,1.001386900335632
2019-09-30,4.670941666666666,0.046709416666666656,1.0481610983079508
2019-10-31,-0.03175081967213167,-0.0003175081967213167,1.0478282985677536
2020-03-31,-1.267681249999999,-0.01267681249999999,1.0345451756946162
2020-06-30,24.46349090909091,0.24463490909090913,1.2876310407011073
2020-07-31,-0.7798785714285712,-0.007798785714285712,1.2775890821356166
2020-08-31,-11.857292,-0.11857292,1.1261016141066769
2020-11-30,-1.2696970588235317,-0.012696970588235316,1.1118035350330002
2021-03-31,-9.302351984126984,-0.09302351984126984,1.0083796568322638
2021-04-30,1.2814232758620678,0.012814232758620678,1.0213012684639706
